Date,Country,Variable,Value
1992-11-01,AUS,ShortRate,5.75
1992-12-01,AUS,ShortRate,5.75
1993-01-01,AUS,ShortRate,5.75
1993-02-01,AUS,ShortRate,5.75
1993-03-01,AUS,ShortRate,5.6
1993-04-01,AUS,ShortRate,5.25
1993-05-01,AUS,ShortRate,5.25
1993-06-01,AUS,ShortRate,5.25
1993-07-01,AUS,ShortRate,5.23
1993-08-01,AUS,ShortRate,4.75
1993-09-01,AUS,ShortRate,4.75
1993-10-01,AUS,ShortRate,4.75
1993-11-01,AUS,ShortRate,4.75
1993-12-01,AUS,ShortRate,4.75
1994-01-01,AUS,ShortRate,4.75
1994-02-01,AUS,ShortRate,4.75
1994-03-01,AUS,ShortRate,4.75
1994-04-01,AUS,ShortRate,4.75
1994-05-01,AUS,ShortRate,4.75
1994-06-01,AUS,ShortRate,4.75
1994-07-01,AUS,ShortRate,4.75
1994-08-01,AUS,ShortRate,5.11
1994-09-01,AUS,ShortRate,5.5
1994-10-01,AUS,ShortRate,5.79
1994-11-01,AUS,ShortRate,6.5
1994-12-01,AUS,ShortRate,7.05
1995-01-01,AUS,ShortRate,7.5
1995-02-01,AUS,ShortRate,7.5
1995-03-01,AUS,ShortRate,7.5
1995-04-01,AUS,ShortRate,7.5
1995-05-01,AUS,ShortRate,7.5
1995-06-01,AUS,ShortRate,7.5
1995-07-01,AUS,ShortRate,7.5
1995-08-01,AUS,ShortRate,7.5
1995-09-01,AUS,ShortRate,7.5
1995-10-01,AUS,ShortRate,7.5
1995-11-01,AUS,ShortRate,7.5
1995-12-01,AUS,ShortRate,7.5
1996-01-01,AUS,ShortRate,7.5
1996-02-01,AUS,ShortRate,7.5
1996-03-01,AUS,ShortRate,7.5
1996-04-01,AUS,ShortRate,7.5
1996-05-01,AUS,ShortRate,7.5
1996-06-01,AUS,ShortRate,7.5
1996-07-01,AUS,ShortRate,7.48
1996-08-01,AUS,ShortRate,7.0
1996-09-01,AUS,ShortRate,7.0
1996-10-01,AUS,ShortRate,7.0
1996-11-01,AUS,ShortRate,6.57
1996-12-01,AUS,ShortRate,6.18
1997-01-01,AUS,ShortRate,6.0
1997-02-01,AUS,ShortRate,6.0
1997-03-01,AUS,ShortRate,6.0
1997-04-01,AUS,ShortRate,6.0
1997-05-01,AUS,ShortRate,5.86
1997-06-01,AUS,ShortRate,5.5
1997-07-01,AUS,ShortRate,5.46
1997-08-01,AUS,ShortRate,5.0
1997-09-01,AUS,ShortRate,5.0
1997-10-01,AUS,ShortRate,5.0
1997-11-01,AUS,ShortRate,5.0
1997-12-01,AUS,ShortRate,5.0
1998-01-01,AUS,ShortRate,5.0
1998-02-01,AUS,ShortRate,5.0
1998-03-01,AUS,ShortRate,5.0
1998-04-01,AUS,ShortRate,5.0
1998-05-01,AUS,ShortRate,5.0
1998-06-01,AUS,ShortRate,5.0
1998-07-01,AUS,ShortRate,5.0
1998-08-01,AUS,ShortRate,5.0
1998-09-01,AUS,ShortRate,5.0
1998-10-01,AUS,ShortRate,5.0
1998-11-01,AUS,ShortRate,5.0
1998-12-01,AUS,ShortRate,4.76
1999-01-01,AUS,ShortRate,4.75
1999-02-01,AUS,ShortRate,4.75
1999-03-01,AUS,ShortRate,4.75
1999-04-01,AUS,ShortRate,4.75
1999-05-01,AUS,ShortRate,4.75
1999-06-01,AUS,ShortRate,4.75
1999-07-01,AUS,ShortRate,4.75
1999-08-01,AUS,ShortRate,4.75
1999-09-01,AUS,ShortRate,4.75
1999-10-01,AUS,ShortRate,4.75
1999-11-01,AUS,ShortRate,4.98
1999-12-01,AUS,ShortRate,5.0
2000-01-01,AUS,ShortRate,5.0
2000-02-01,AUS,ShortRate,5.48
2000-03-01,AUS,ShortRate,5.5
2000-04-01,AUS,ShortRate,5.72
2000-05-01,AUS,ShortRate,5.98
2000-06-01,AUS,ShortRate,6.0
2000-07-01,AUS,ShortRate,6.0
2000-08-01,AUS,ShortRate,6.24
2000-09-01,AUS,ShortRate,6.25
2000-10-01,AUS,ShortRate,6.25
2000-11-01,AUS,ShortRate,6.25
2000-12-01,AUS,ShortRate,6.25
2001-01-01,AUS,ShortRate,6.25
2001-02-01,AUS,ShortRate,5.85
2001-03-01,AUS,ShortRate,5.55
2001-04-01,AUS,ShortRate,5.06
2001-05-01,AUS,ShortRate,5.0
2001-06-01,AUS,ShortRate,5.0
2001-07-01,AUS,ShortRate,5.0
2001-08-01,AUS,ShortRate,5.0
2001-09-01,AUS,ShortRate,4.78
2001-10-01,AUS,ShortRate,4.52
2001-11-01,AUS,ShortRate,4.5
2001-12-01,AUS,ShortRate,4.28
2002-01-01,AUS,ShortRate,4.25
2002-02-01,AUS,ShortRate,4.25
2002-03-01,AUS,ShortRate,4.25
2002-04-01,AUS,ShortRate,4.25
2002-05-01,AUS,ShortRate,4.45
2002-06-01,AUS,ShortRate,4.72
2002-07-01,AUS,ShortRate,4.75
2002-08-01,AUS,ShortRate,4.75
2002-09-01,AUS,ShortRate,4.75
2002-10-01,AUS,ShortRate,4.75
2002-11-01,AUS,ShortRate,4.75
2002-12-01,AUS,ShortRate,4.75
2003-01-01,AUS,ShortRate,4.75
2003-02-01,AUS,ShortRate,4.75
2003-03-01,AUS,ShortRate,4.75
2003-04-01,AUS,ShortRate,4.75
2003-05-01,AUS,ShortRate,4.75
2003-06-01,AUS,ShortRate,4.75
2003-07-01,AUS,ShortRate,4.75
2003-08-01,AUS,ShortRate,4.75
2003-09-01,AUS,ShortRate,4.75
2003-10-01,AUS,ShortRate,4.75
2003-11-01,AUS,ShortRate,4.98
2003-12-01,AUS,ShortRate,5.23
2004-01-01,AUS,ShortRate,5.25
2004-02-01,AUS,ShortRate,5.25
2004-03-01,AUS,ShortRate,5.25
2004-04-01,AUS,ShortRate,5.25
2004-05-01,AUS,ShortRate,5.25
2004-06-01,AUS,ShortRate,5.25
2004-07-01,AUS,ShortRate,5.25
2004-08-01,AUS,ShortRate,5.25
2004-09-01,AUS,ShortRate,5.25
2004-10-01,AUS,ShortRate,5.25
2004-11-01,AUS,ShortRate,5.25
2004-12-01,AUS,ShortRate,5.25
2005-01-01,AUS,ShortRate,5.25
2005-02-01,AUS,ShortRate,5.25
2005-03-01,AUS,ShortRate,5.49
2005-04-01,AUS,ShortRate,5.5
2005-05-01,AUS,ShortRate,5.5
2005-06-01,AUS,ShortRate,5.5
2005-07-01,AUS,ShortRate,5.5
2005-08-01,AUS,ShortRate,5.5
2005-09-01,AUS,ShortRate,5.5
2005-10-01,AUS,ShortRate,5.5
2005-11-01,AUS,ShortRate,5.5
2005-12-01,AUS,ShortRate,5.5
2006-01-01,AUS,ShortRate,5.5
2006-02-01,AUS,ShortRate,5.5
2006-03-01,AUS,ShortRate,5.5
2006-04-01,AUS,ShortRate,5.5
2006-05-01,AUS,ShortRate,5.73
2006-06-01,AUS,ShortRate,5.75
2006-07-01,AUS,ShortRate,5.75
2006-08-01,AUS,ShortRate,5.99
2006-09-01,AUS,ShortRate,6.0
2006-10-01,AUS,ShortRate,6.0
2006-11-01,AUS,ShortRate,6.19
2006-12-01,AUS,ShortRate,6.25
2007-01-01,AUS,ShortRate,6.25
2007-02-01,AUS,ShortRate,6.25
2007-03-01,AUS,ShortRate,6.25
2007-04-01,AUS,ShortRate,6.25
2007-05-01,AUS,ShortRate,6.25
2007-06-01,AUS,ShortRate,6.25
2007-07-01,AUS,ShortRate,6.25
2007-08-01,AUS,ShortRate,6.45
2007-09-01,AUS,ShortRate,6.5
2007-10-01,AUS,ShortRate,6.5
2007-11-01,AUS,ShortRate,6.7
2007-12-01,AUS,ShortRate,6.75
2008-01-01,AUS,ShortRate,6.75
2008-02-01,AUS,ShortRate,6.96
2008-03-01,AUS,ShortRate,7.22
2008-04-01,AUS,ShortRate,7.25
2008-05-01,AUS,ShortRate,7.25
2008-06-01,AUS,ShortRate,7.25
2008-07-01,AUS,ShortRate,7.25
2008-08-01,AUS,ShortRate,7.25
2008-09-01,AUS,ShortRate,7.02
2008-10-01,AUS,ShortRate,6.18
2008-11-01,AUS,ShortRate,5.33
2008-12-01,AUS,ShortRate,4.35
2009-01-01,AUS,ShortRate,4.25
2009-02-01,AUS,ShortRate,3.35
2009-03-01,AUS,ShortRate,3.25
2009-04-01,AUS,ShortRate,3.06
2009-05-01,AUS,ShortRate,3.0
2009-06-01,AUS,ShortRate,3.0
2009-07-01,AUS,ShortRate,3.0
2009-08-01,AUS,ShortRate,3.0
2009-09-01,AUS,ShortRate,3.0
2009-10-01,AUS,ShortRate,3.21
2009-11-01,AUS,ShortRate,3.48
2009-12-01,AUS,ShortRate,3.74
2010-01-01,AUS,ShortRate,3.75
2010-02-01,AUS,ShortRate,3.75
2010-03-01,AUS,ShortRate,3.98
2010-04-01,AUS,ShortRate,4.22
2010-05-01,AUS,ShortRate,4.48
2010-06-01,AUS,ShortRate,4.5
2010-07-01,AUS,ShortRate,4.5
2010-08-01,AUS,ShortRate,4.5
2010-09-01,AUS,ShortRate,4.5
2010-10-01,AUS,ShortRate,4.5
2010-11-01,AUS,ShortRate,4.73
2010-12-01,AUS,ShortRate,4.75
2011-01-01,AUS,ShortRate,4.75
2011-02-01,AUS,ShortRate,4.75
2011-03-01,AUS,ShortRate,4.75
2011-04-01,AUS,ShortRate,4.75
2011-05-01,AUS,ShortRate,4.75
2011-06-01,AUS,ShortRate,4.75
2011-07-01,AUS,ShortRate,4.75
2011-08-01,AUS,ShortRate,4.75
2011-09-01,AUS,ShortRate,4.75
2011-10-01,AUS,ShortRate,4.75
2011-11-01,AUS,ShortRate,4.51
2011-12-01,AUS,ShortRate,4.3
2012-01-01,AUS,ShortRate,4.25
2012-02-01,AUS,ShortRate,4.25
2012-03-01,AUS,ShortRate,4.25
2012-04-01,AUS,ShortRate,4.25
2012-05-01,AUS,ShortRate,3.77
2012-06-01,AUS,ShortRate,3.54
2012-07-01,AUS,ShortRate,3.5
2012-08-01,AUS,ShortRate,3.5
2012-09-01,AUS,ShortRate,3.5
2012-10-01,AUS,ShortRate,3.27
2012-11-01,AUS,ShortRate,3.25
2012-12-01,AUS,ShortRate,3.03
2013-01-01,AUS,ShortRate,3.0
2013-02-01,AUS,ShortRate,3.0
2013-03-01,AUS,ShortRate,3.0
2013-04-01,AUS,ShortRate,3.0
2013-05-01,AUS,ShortRate,2.8
2013-06-01,AUS,ShortRate,2.75
2013-07-01,AUS,ShortRate,2.75
2013-08-01,AUS,ShortRate,2.55
2013-09-01,AUS,ShortRate,2.5
2013-10-01,AUS,ShortRate,2.5
2013-11-01,AUS,ShortRate,2.5
2013-12-01,AUS,ShortRate,2.5
2014-01-01,AUS,ShortRate,2.5
2014-02-01,AUS,ShortRate,2.5
2014-03-01,AUS,ShortRate,2.5
2014-04-01,AUS,ShortRate,2.5
2014-05-01,AUS,ShortRate,2.5
2014-06-01,AUS,ShortRate,2.5
2014-07-01,AUS,ShortRate,2.5
2014-08-01,AUS,ShortRate,2.5
2014-09-01,AUS,ShortRate,2.5
2014-10-01,AUS,ShortRate,2.5
2014-11-01,AUS,ShortRate,2.5
2014-12-01,AUS,ShortRate,2.5
2015-01-01,AUS,ShortRate,2.5
2015-02-01,AUS,ShortRate,2.28
2015-03-01,AUS,ShortRate,2.25
2015-04-01,AUS,ShortRate,2.25
2015-05-01,AUS,ShortRate,2.04
2015-06-01,AUS,ShortRate,2.0
2015-07-01,AUS,ShortRate,2.0
2015-08-01,AUS,ShortRate,2.0
2015-09-01,AUS,ShortRate,2.0
2015-10-01,AUS,ShortRate,2.0
2015-11-01,AUS,ShortRate,2.0
2015-12-01,AUS,ShortRate,2.0
2016-01-01,AUS,ShortRate,2.0
2016-02-01,AUS,ShortRate,2.0
2016-03-01,AUS,ShortRate,2.0
2016-04-01,AUS,ShortRate,2.0
2016-05-01,AUS,ShortRate,1.77
2016-06-01,AUS,ShortRate,1.75
2016-07-01,AUS,ShortRate,1.75
2016-08-01,AUS,ShortRate,1.52
2016-09-01,AUS,ShortRate,1.5
2016-10-01,AUS,ShortRate,1.5
2016-11-01,AUS,ShortRate,1.5
2016-12-01,AUS,ShortRate,1.5
2017-01-01,AUS,ShortRate,1.5
2017-02-01,AUS,ShortRate,1.5
2017-03-01,AUS,ShortRate,1.5
2017-04-01,AUS,ShortRate,1.5
2017-05-01,AUS,ShortRate,1.5
2017-06-01,AUS,ShortRate,1.5
2017-07-01,AUS,ShortRate,1.5
2017-08-01,AUS,ShortRate,1.5
2017-09-01,AUS,ShortRate,1.5
2017-10-01,AUS,ShortRate,1.5
2017-11-01,AUS,ShortRate,1.5
2017-12-01,AUS,ShortRate,1.5
2018-01-01,AUS,ShortRate,1.5
2018-02-01,AUS,ShortRate,1.5
2018-03-01,AUS,ShortRate,1.5
2018-04-01,AUS,ShortRate,1.5
2018-05-01,AUS,ShortRate,1.5
2018-06-01,AUS,ShortRate,1.5
2018-07-01,AUS,ShortRate,1.5
2018-08-01,AUS,ShortRate,1.5
2018-09-01,AUS,ShortRate,1.5
2018-10-01,AUS,ShortRate,1.5
2018-11-01,AUS,ShortRate,1.5
2018-12-01,AUS,ShortRate,1.5
2019-01-01,AUS,ShortRate,1.5
2019-02-01,AUS,ShortRate,1.5
2019-03-01,AUS,ShortRate,1.5
2019-04-01,AUS,ShortRate,1.5
2019-05-01,AUS,ShortRate,1.5
2019-06-01,AUS,ShortRate,1.28
2019-07-01,AUS,ShortRate,1.02
2019-08-01,AUS,ShortRate,1.0
2019-09-01,AUS,ShortRate,1.0
2019-10-01,AUS,ShortRate,0.76
2019-11-01,AUS,ShortRate,0.75
2019-12-01,AUS,ShortRate,0.75
2020-01-01,AUS,ShortRate,0.75
2020-02-01,AUS,ShortRate,0.75
2020-03-01,AUS,ShortRate,0.43
2020-04-01,AUS,ShortRate,0.25
2020-05-01,AUS,ShortRate,0.25
2020-06-01,AUS,ShortRate,0.25
2020-07-01,AUS,ShortRate,0.25
2020-08-01,AUS,ShortRate,0.25
2020-09-01,AUS,ShortRate,0.25
2020-10-01,AUS,ShortRate,0.25
2020-11-01,AUS,ShortRate,0.11
2020-12-01,AUS,ShortRate,0.1
2021-01-01,AUS,ShortRate,0.1
2021-02-01,AUS,ShortRate,0.1
2021-03-01,AUS,ShortRate,0.1
2021-04-01,AUS,ShortRate,0.1
2021-05-01,AUS,ShortRate,0.1
2021-06-01,AUS,ShortRate,0.1
2021-07-01,AUS,ShortRate,0.1
2021-08-01,AUS,ShortRate,0.1
2021-09-01,AUS,ShortRate,0.1
2021-10-01,AUS,ShortRate,0.1
2021-11-01,AUS,ShortRate,0.1
2021-12-01,AUS,ShortRate,0.1
2022-01-01,AUS,ShortRate,0.1
2022-02-01,AUS,ShortRate,0.1
2022-03-01,AUS,ShortRate,0.1
2022-04-01,AUS,ShortRate,0.1
2022-05-01,AUS,ShortRate,0.33
2022-06-01,AUS,ShortRate,0.73
2022-07-01,AUS,ShortRate,1.28
2022-08-01,AUS,ShortRate,1.81
2022-09-01,AUS,ShortRate,2.25
2022-10-01,AUS,ShortRate,2.58
2022-11-01,AUS,ShortRate,2.84
2022-12-01,AUS,ShortRate,3.05
2023-01-01,AUS,ShortRate,3.1
2023-02-01,AUS,ShortRate,3.29
2023-03-01,AUS,ShortRate,3.54
2023-04-01,AUS,ShortRate,3.6
2023-05-01,AUS,ShortRate,3.83
2023-06-01,AUS,ShortRate,4.05
2023-07-01,AUS,ShortRate,4.1
2023-08-01,AUS,ShortRate,4.1
2023-09-01,AUS,ShortRate,4.1
2023-10-01,AUS,ShortRate,4.1
2023-11-01,AUS,ShortRate,4.29
2023-12-01,AUS,ShortRate,4.35
2024-01-01,AUS,ShortRate,4.35
1956-01-01,AUT,IP,11.2286283021229
1956-02-01,AUT,IP,11.0583515839927
1956-03-01,AUT,IP,11.2947193791947
1956-04-01,AUT,IP,11.3337759859655
1956-05-01,AUT,IP,11.4215137490692
1956-06-01,AUT,IP,11.3844412354127
1956-07-01,AUT,IP,11.577908525794
1956-08-01,AUT,IP,12.0565544145359
1956-09-01,AUT,IP,11.7058673265361
1956-10-01,AUT,IP,11.7442680752572
1956-11-01,AUT,IP,12.0016223152129
1956-12-01,AUT,IP,11.5366292800853
1957-01-01,AUT,IP,11.821440194788
1957-02-01,AUT,IP,11.8425410868665
1957-03-01,AUT,IP,12.0159662957507
1957-04-01,AUT,IP,11.9837805313078
1957-05-01,AUT,IP,12.2550486267121
1957-06-01,AUT,IP,12.1224392888968
1957-07-01,AUT,IP,12.3343538780575
1957-08-01,AUT,IP,12.4653101711636
1957-09-01,AUT,IP,12.5645067448632
1957-10-01,AUT,IP,12.3509596229558
1957-11-01,AUT,IP,12.4702746276715
1957-12-01,AUT,IP,12.3467654305961
1958-01-01,AUT,IP,12.6805403028766
1958-02-01,AUT,IP,12.6961772981892
1958-03-01,AUT,IP,12.3954895404052
1958-04-01,AUT,IP,12.3954583932739
1958-05-01,AUT,IP,12.3239819555333
1958-06-01,AUT,IP,12.5412047759084
1958-07-01,AUT,IP,12.8400739368658
1958-08-01,AUT,IP,12.3432633401052
1958-09-01,AUT,IP,12.3522855966935
1958-10-01,AUT,IP,12.6142080589815
1958-11-01,AUT,IP,12.2686926267329
1958-12-01,AUT,IP,12.5618592350653
1959-01-01,AUT,IP,12.6378822560361
1959-02-01,AUT,IP,12.6196985905794
1959-03-01,AUT,IP,12.4884532775084
1959-04-01,AUT,IP,13.2307872038608
1959-05-01,AUT,IP,13.2408084219792
1959-06-01,AUT,IP,13.1789863419635
1959-07-01,AUT,IP,13.1829789399801
1959-08-01,AUT,IP,13.3056215113769
1959-09-01,AUT,IP,13.3959750955836
1959-10-01,AUT,IP,13.5842643180869
1959-11-01,AUT,IP,13.6026066990343
1959-12-01,AUT,IP,13.9438767428336
1960-01-01,AUT,IP,13.906619832901
1960-02-01,AUT,IP,13.5844149142277
1960-03-01,AUT,IP,14.4649900665392
1960-04-01,AUT,IP,14.3569984481762
1960-05-01,AUT,IP,14.4793510755314
1960-06-01,AUT,IP,14.7028391168942
1960-07-01,AUT,IP,14.6812441349883
1960-08-01,AUT,IP,15.0371702903257
1960-09-01,AUT,IP,14.769068103724
1960-10-01,AUT,IP,14.7671708508826
1960-11-01,AUT,IP,15.3721805442101
1960-12-01,AUT,IP,15.4504801237861
1961-01-01,AUT,IP,14.7963584341748
1961-02-01,AUT,IP,15.3235810106546
1961-03-01,AUT,IP,15.5581477724787
1961-04-01,AUT,IP,15.0936490110031
1961-05-01,AUT,IP,15.0960556634627
1961-06-01,AUT,IP,15.1789414922543
1961-07-01,AUT,IP,15.4356606981458
1961-08-01,AUT,IP,15.1465651446142
1961-09-01,AUT,IP,15.4530642503291
1961-10-01,AUT,IP,15.4652183882586
1961-11-01,AUT,IP,15.4105492021105
1961-12-01,AUT,IP,15.6664848393781
1962-01-01,AUT,IP,15.5002385694535
1962-02-01,AUT,IP,15.8478328132952
1962-03-01,AUT,IP,15.6498860607061
1962-04-01,AUT,IP,15.9303422836806
1962-05-01,AUT,IP,15.1241224537816
1962-06-01,AUT,IP,15.5648605224655
1962-07-01,AUT,IP,15.6879073927289
1962-08-01,AUT,IP,15.7248234142265
1962-09-01,AUT,IP,15.8871767576273
1962-10-01,AUT,IP,15.7826437754211
1962-11-01,AUT,IP,15.7105478888326
1962-12-01,AUT,IP,15.6060233351447
1963-01-01,AUT,IP,15.7025468348836
1963-02-01,AUT,IP,15.7636168565706
1963-03-01,AUT,IP,15.9588483461011
1963-04-01,AUT,IP,16.1437713679161
1963-05-01,AUT,IP,16.3183984451807
1963-06-01,AUT,IP,16.6447323119054
1963-07-01,AUT,IP,16.36045246483
1963-08-01,AUT,IP,16.7619526537143
1963-09-01,AUT,IP,16.6642765429113
1963-10-01,AUT,IP,16.7626468900533
1963-11-01,AUT,IP,17.1926151244506
1963-12-01,AUT,IP,16.5349697697752
1964-01-01,AUT,IP,17.2880793293313
1964-02-01,AUT,IP,16.9963146893318
1964-03-01,AUT,IP,17.3143520925385
1964-04-01,AUT,IP,17.1916538227847
1964-05-01,AUT,IP,18.2176258144036
1964-06-01,AUT,IP,17.4296871450946
1964-07-01,AUT,IP,18.0869701239288
1964-08-01,AUT,IP,17.8236103474081
1964-09-01,AUT,IP,17.74265054823
1964-10-01,AUT,IP,17.8577288196703
1964-11-01,AUT,IP,17.7408140192079
1964-12-01,AUT,IP,18.0489019947699
1965-01-01,AUT,IP,18.638653972462
1965-02-01,AUT,IP,18.124134518284
1965-03-01,AUT,IP,17.8350525476345
1965-04-01,AUT,IP,18.0265292569437
1965-05-01,AUT,IP,17.9937871173885
1965-06-01,AUT,IP,18.2737966255785
1965-07-01,AUT,IP,18.1818651441867
1965-08-01,AUT,IP,18.4347229556803
1965-09-01,AUT,IP,18.7049109310417
1965-10-01,AUT,IP,18.5392751802407
1965-11-01,AUT,IP,18.7622667458815
1965-12-01,AUT,IP,18.1480518751123
1966-01-01,AUT,IP,18.7066074147531
1966-02-01,AUT,IP,18.9932841023812
1966-03-01,AUT,IP,19.1343456251715
1966-04-01,AUT,IP,19.0676011489884
1966-05-01,AUT,IP,18.9189633011756
1966-06-01,AUT,IP,18.9577687290356
1966-07-01,AUT,IP,19.1208629907717
1966-08-01,AUT,IP,18.6077411171633
1966-09-01,AUT,IP,19.0687212539321
1966-10-01,AUT,IP,19.5630195918089
1966-11-01,AUT,IP,19.3060323813509
1966-12-01,AUT,IP,20.3283280837814
1967-01-01,AUT,IP,19.0943145312221
1967-02-01,AUT,IP,19.1104410793562
1967-03-01,AUT,IP,19.2375519558409
1967-04-01,AUT,IP,19.390687519241
1967-05-01,AUT,IP,19.4510976796256
1967-06-01,AUT,IP,19.173194294918
1967-07-01,AUT,IP,18.9960096741465
1967-08-01,AUT,IP,18.8238172089682
1967-09-01,AUT,IP,19.2246123827257
1967-10-01,AUT,IP,19.447483716574
1967-11-01,AUT,IP,19.43761741597
1967-12-01,AUT,IP,20.6262336439768
1968-01-01,AUT,IP,19.960412772976
1968-02-01,AUT,IP,19.0319455591632
1968-03-01,AUT,IP,20.2619786084946
1968-04-01,AUT,IP,20.4238288627823
1968-05-01,AUT,IP,20.5014141446855
1968-06-01,AUT,IP,21.2503936798667
1968-07-01,AUT,IP,21.0978020316752
1968-08-01,AUT,IP,21.3451702499209
1968-09-01,AUT,IP,21.5372823169095
1968-10-01,AUT,IP,21.4179775328445
1968-11-01,AUT,IP,21.8558430548086
1968-12-01,AUT,IP,20.683984295932
1969-01-01,AUT,IP,22.4058752766166
1969-02-01,AUT,IP,22.3819043409372
1969-03-01,AUT,IP,22.5391406543033
1969-04-01,AUT,IP,22.6593485823599
1969-05-01,AUT,IP,23.096198380529
1969-06-01,AUT,IP,23.4520101637544
1969-07-01,AUT,IP,23.8098355427821
1969-08-01,AUT,IP,24.1283070632269
1969-09-01,AUT,IP,24.0615918844604
1969-10-01,AUT,IP,24.249159658998
1969-11-01,AUT,IP,24.4280683750401
1969-12-01,AUT,IP,23.2695459015269
1970-01-01,AUT,IP,24.0617374342358
1970-02-01,AUT,IP,24.8674145089043
1970-03-01,AUT,IP,24.9532852136071
1970-04-01,AUT,IP,25.2010683551233
1970-05-01,AUT,IP,25.8434826628864
1970-06-01,AUT,IP,25.0781766762201
1970-07-01,AUT,IP,25.5430958542015
1970-08-01,AUT,IP,25.6541653102295
1970-09-01,AUT,IP,25.668227022595
1970-10-01,AUT,IP,25.9024282280384
1970-11-01,AUT,IP,26.0209047695056
1970-12-01,AUT,IP,25.532610065961
1971-01-01,AUT,IP,27.4192020097759
1971-02-01,AUT,IP,26.8582289194384
1971-03-01,AUT,IP,26.8365884120417
1971-04-01,AUT,IP,27.0157214445803
1971-05-01,AUT,IP,27.1687921262132
1971-06-01,AUT,IP,27.0947569190073
1971-07-01,AUT,IP,27.3169599435364
1971-08-01,AUT,IP,27.372818840655
1971-09-01,AUT,IP,27.689812867501
1971-10-01,AUT,IP,27.7729934727698
1971-11-01,AUT,IP,27.9917304972912
1971-12-01,AUT,IP,26.2700179857814
1972-01-01,AUT,IP,28.571493146851
1972-02-01,AUT,IP,26.7055441024519
1972-03-01,AUT,IP,28.6474494069637
1972-04-01,AUT,IP,28.7710044667816
1972-05-01,AUT,IP,28.8131415703576
1972-06-01,AUT,IP,29.0568419093854
1972-07-01,AUT,IP,29.1140464454288
1972-08-01,AUT,IP,29.6393874783975
1972-09-01,AUT,IP,29.6478299049776
1972-10-01,AUT,IP,30.6611942886312
1972-11-01,AUT,IP,30.057894435315
1972-12-01,AUT,IP,35.0648121388644
1973-01-01,AUT,IP,29.7076947512367
1973-02-01,AUT,IP,30.2980135175287
1973-03-01,AUT,IP,30.0392532842107
1973-04-01,AUT,IP,30.7118093295791
1973-05-01,AUT,IP,30.7078767245081
1973-06-01,AUT,IP,31.0010885613297
1973-07-01,AUT,IP,31.1638470729534
1973-08-01,AUT,IP,31.5878401209804
1973-09-01,AUT,IP,31.9127105096028
1973-10-01,AUT,IP,31.6435230108634
1973-11-01,AUT,IP,31.1375436820575
1973-12-01,AUT,IP,33.5479213542938
1974-01-01,AUT,IP,32.5052586179046
1974-02-01,AUT,IP,33.1014659168745
1974-03-01,AUT,IP,33.2448298298903
1974-04-01,AUT,IP,32.987438837828
1974-05-01,AUT,IP,32.8545734155556
1974-06-01,AUT,IP,33.9147201281925
1974-07-01,AUT,IP,33.1258071254489
1974-08-01,AUT,IP,32.8255098544801
1974-09-01,AUT,IP,32.5305828809372
1974-10-01,AUT,IP,31.9993842473162
1974-11-01,AUT,IP,31.8498338476901
1974-12-01,AUT,IP,32.170863913526
1975-01-01,AUT,IP,30.8929520614024
1975-02-01,AUT,IP,31.5617349489989
1975-03-01,AUT,IP,30.6714341928987
1975-04-01,AUT,IP,29.831143383353
1975-05-01,AUT,IP,29.5775607538446
1975-06-01,AUT,IP,29.094404288287
1975-07-01,AUT,IP,28.9988886378092
1975-08-01,AUT,IP,29.4810239970022
1975-09-01,AUT,IP,29.5542787637131
1975-10-01,AUT,IP,29.5389406056888
1975-11-01,AUT,IP,30.3709383079754
1975-12-01,AUT,IP,31.5446113010762
1976-01-01,AUT,IP,30.8088994355242
1976-02-01,AUT,IP,29.630384586358
1976-03-01,AUT,IP,30.9184399397686
1976-04-01,AUT,IP,31.341457441378
1976-05-01,AUT,IP,32.4946499096536
1976-06-01,AUT,IP,32.7631572186797
1976-07-01,AUT,IP,32.8290140657298
1976-08-01,AUT,IP,32.7139153640895
1976-09-01,AUT,IP,33.0765400744541
1976-10-01,AUT,IP,33.3890419945951
1976-11-01,AUT,IP,33.2251791563397
1976-12-01,AUT,IP,33.6939006539402
1977-01-01,AUT,IP,33.9943827594636
1977-02-01,AUT,IP,32.8670880575872
1977-03-01,AUT,IP,33.7262043036197
1977-04-01,AUT,IP,33.5967340588674
1977-05-01,AUT,IP,33.2170693353168
1977-06-01,AUT,IP,33.5461318631924
1977-07-01,AUT,IP,34.4034586843974
1977-08-01,AUT,IP,33.0696285380047
1977-09-01,AUT,IP,32.4035311563648
1977-10-01,AUT,IP,34.3180467161101
1977-11-01,AUT,IP,33.4375923065866
1977-12-01,AUT,IP,32.989606035851
1978-01-01,AUT,IP,33.4960180581794
1978-02-01,AUT,IP,33.5359315711455
1978-03-01,AUT,IP,33.4368733403258
1978-04-01,AUT,IP,34.6577677154104
1978-05-01,AUT,IP,34.2088519322294
1978-06-01,AUT,IP,33.3034809989767
1978-07-01,AUT,IP,33.6120394824096
1978-08-01,AUT,IP,34.3016751541556
1978-09-01,AUT,IP,34.5908126943895
1978-10-01,AUT,IP,34.9180481871526
1978-11-01,AUT,IP,34.6117752085593
1978-12-01,AUT,IP,35.1409525106798
1979-01-01,AUT,IP,35.0351072092437
1979-02-01,AUT,IP,35.8155707389338
1979-03-01,AUT,IP,35.4131862031634
